order_id,order_date,customer_id,product_id,quantity,price
2145,2024-01-22,642,4,5,376.48
2146,2024-01-01,678,36,5,449.53
2147,2024-02-03,224,16,2,421.3
2148,2024-02-24,922,4,4,135.3
2149,2024-06-28,349,39,3,312.95
2150,2024-02-06,854,20,2,299.46
2151,2024-01-27,597,49,3,341.1
2152,2024-01-10,790,11,5,263.7
2153,2024-03-09,49,4,4,264.1
2154,2024-04-03,535,11,1,499.79
2155,2024-03-28,463,21,4,223.9
2156,2024-02-14,227,24,4,159.13
2157,2024-03-23,120,37,3,444.39
2158,2024-05-21,324,29,2,134.15
2159,2024-05-25,276,18,4,255.39
2160,2024-06-12,664,5,5,102.4
2161,2024-06-22,609,39,3,273.61
2162,2024-01-08,597,6,4,364.18
2163,2024-02-29,199,34,2,149.17
2164,2024-06-14,801,9,2,349.84
2165,2024-01-15,15,47,3,175.39
2166,2024-01-27,500,19,2,30.24
2167,2024-03-13,122,32,5,43.06
2168,2024-03-16,410,35,4,189.99
2169,2024-04-10,183,26,3,164.76
2170,2024-03-12,962,26,1,72.65
2171,2024-03-14,327,23,3,36.0
2172,2024-01-01,383,19,2,127.64
2173,2024-03-08,27,46,3,385.98
2174,2024-05-19,843,26,4,391.35
2175,2024-02-09,99,15,2,62.4
2176,2024-06-06,115,4,4,400.15
2177,2024-03-04,810,21,4,164.85
2178,2024-03-09,743,11,2,425.02
2179,2024-01-03,191,13,5,402.0
2180,2024-03-24,855,33,5,253.28
2181,2024-04-27,17,8,3,153.42
2182,2024-05-15,159,17,3,360.49
2183,2024-04-21,73,1,2,243.3
2184,2024-02-26,375,2,3,185.68
2185,2024-04-23,287,2,5,16.06
2186,2024-06-02,936,35,5,354.33
2187,2024-06-10,40,4,3,283.93
2188,2024-01-03,135,30,4,356.74
2189,2024-05-09,238,42,4,240.75
2190,2024-03-09,736,8,5,38.19
2191,2024-06-25,290,2,3,449.52
2192,2024-03-27,941,41,3,245.66
2193,2024-04-06,23,39,2,328.54
2194,2024-06-11,73,31,4,451.88
2195,2024-04-26,968,15,2,273.22
2196,2024-06-06,814,39,3,417.3
2197,2024-05-07,49,17,1,28.15
2198,2024-06-18,6,3,1,350.04
2199,2024-01-21,243,10,3,394.86
2200,2024-06-19,351,9,1,37.44
2201,2024-03-11,975,49,4,298.01
2202,2024-03-14,142,34,5,328.45
2203,2024-06-19,994,11,4,490.67
2204,2024-03-21,293,32,3,136.5
2205,2024-06-23,190,8,2,442.76
2206,2024-03-29,300,49,1,440.05
2207,2024-04-29,518,10,5,449.02
2208,2024-05-13,308,3,4,315.95
2209,2024-02-23,661,18,2,214.49
2210,2024-06-14,471,33,1,132.87
2211,2024-04-29,730,35,1,176.82
2212,2024-03-17,94,8,1,218.67
2213,2024-05-25,862,32,4,326.68
2214,2024-01-17,94,2,1,194.45
2215,2024-03-01,812,20,5,207.31
2216,2024-01-02,232,10,4,45.14
2217,2024-05-29,160,39,4,35.81
2218,2024-04-15,964,38,3,164.73
2219,2024-03-04,75,35,5,468.13
2220,2024-04-18,180,1,2,380.72
2221,2024-02-06,80,37,5,174.6
2222,2024-04-10,671,49,5,388.38
2223,2024-06-06,955,7,4,188.73
2224,2024-02-13,745,31,5,475.46
2225,2024-04-09,855,44,3,13.7
2226,2024-06-26,764,4,3,466.21
2227,2024-03-28,270,1,5,156.42
2228,2024-05-22,502,1,1,52.76
2229,2024-01-08,789,10,3,420.8
2230,2024-02-26,637,28,4,218.43
2231,2024-05-05,481,50,5,20.49
2232,2024-05-28,68,50,1,12.16
2233,2024-04-16,763,48,4,88.54
2234,2024-02-22,381,15,4,461.93
2235,2024-03-11,993,11,3,25.47
2236,2024-01-22,53,11,2,322.57
2237,2024-04-24,251,9,1,309.54
2238,2024-02-04,957,25,5,208.68
2239,2024-02-12,961,26,5,162.54
2240,2024-02-15,270,13,5,60.04
2241,2024-01-21,803,33,4,399.12
2242,2024-03-19,562,48,2,56.57
2243,2024-01-06,224,10,1,425.12
2244,2024-06-26,725,36,5,97.38
2245,2024-01-07,589,49,5,449.2
2246,2024-03-19,254,25,5,176.51
2247,2024-01-04,986,20,4,234.26
2248,2024-03-06,400,39,5,142.71
2249,2024-04-29,401,14,3,301.36
2250,2024-06-13,379,29,3,261.22
2251,2024-02-06,696,45,1,16.68
2252,2024-04-30,185,35,5,105.8
2253,2024-03-01,936,22,2,116.81
2254,2024-01-10,222,19,1,436.8
2255,2024-06-10,308,16,5,177.24
2256,2024-01-10,814,4,5,206.97
2257,2024-01-26,37,2,1,320.74
2258,2024-01-24,459,44,1,226.12
2259,2024-03-02,764,47,4,90.98
2260,2024-04-20,993,37,1,350.9
2261,2024-01-18,978,22,3,164.71
2262,2024-03-31,43,17,4,352.71
2263,2024-03-24,972,38,1,143.75
2264,2024-06-04,446,31,1,193.17
2265,2024-06-01,496,34,5,362.58
2266,2024-05-15,566,20,3,127.93
2267,2024-01-01,594,20,2,280.8
2268,2024-05-05,602,28,1,27.5
2269,2024-06-27,173,37,2,139.84
2270,2024-03-16,400,28,2,241.62
2271,2024-06-21,915,43,1,158.78
2272,2024-04-16,597,41,4,75.76
2273,2024-05-11,399,7,1,494.42
2274,2024-03-23,915,44,4,299.6
2275,2024-01-12,615,25,5,284.68
2276,2024-02-12,158,20,1,218.62
2277,2024-02-24,121,1,3,343.54
2278,2024-01-27,155,17,3,344.07
2279,2024-03-16,909,46,2,482.09
2280,2024-01-22,233,27,5,44.93
2281,2024-05-30,273,25,1,280.32
2282,2024-06-08,22,16,1,488.15
2283,2024-05-29,950,34,4,213.84
2284,2024-05-19,18,10,1,350.98
2285,2024-01-05,655,37,3,117.31
2286,2024-01-21,595,47,3,183.4
2287,2024-05-04,627,43,4,81.47
2288,2024-05-17,385,43,4,366.43
2289,2024-05-10,93,35,5,474.31
2290,2024-01-31,994,49,3,29.56
2291,2024-01-27,516,37,4,185.04
2292,2024-04-04,777,38,2,22.16
2293,2024-04-05,337,27,4,75.4
2294,2024-04-16,132,28,5,349.36
2295,2024-05-13,591,31,3,444.81
2296,2024-05-12,357,50,2,359.46
2297,2024-02-28,937,2,5,235.59
2298,2024-01-12,780,17,5,360.84
2299,2024-02-20,696,9,1,338.77
2300,2024-02-19,478,39,1,440.76
2301,2024-01-16,649,15,5,238.85
2302,2024-01-21,486,25,2,436.13
2303,2024-02-13,212,26,4,267.89
2304,2024-02-13,204,23,4,175.29
2305,2024-01-29,931,32,5,394.87
2306,2024-02-20,108,20,5,291.17
2307,2024-01-10,403,10,5,437.92
2308,2024-05-04,746,48,2,209.22
2309,2024-02-26,65,22,1,420.2
2310,2024-01-11,643,34,3,387.46
2311,2024-06-02,148,44,4,247.34
2312,2024-01-05,951,9,1,67.6
2313,2024-01-23,665,25,1,195.25
2314,2024-01-12,592,1,2,199.26
2315,2024-04-19,25,42,1,450.4
2316,2024-04-15,956,39,3,287.55
2317,2024-04-15,630,7,2,281.93
2318,2024-05-16,795,2,5,184.99
2319,2024-02-24,885,13,3,284.37
2320,2024-05-22,273,12,2,286.21
2321,2024-02-01,130,15,3,259.07
2322,2024-02-13,83,6,5,497.75
2323,2024-03-01,216,45,2,124.09
2324,2024-02-17,419,14,1,226.47
2325,2024-03-11,264,8,2,221.07
2326,2024-01-24,568,5,2,35.14
2327,2024-03-10,305,8,5,86.61
2328,2024-01-13,251,21,1,372.78
2329,2024-06-01,532,16,2,496.6
2330,2024-03-28,525,48,2,91.1
2331,2024-01-22,963,37,3,146.82
2332,2024-03-03,169,4,3,226.97
2333,2024-05-01,334,31,4,304.04
2334,2024-03-14,570,16,4,175.36
2335,2024-02-25,654,4,2,36.21
2336,2024-02-15,780,17,2,28.58
2337,2024-02-27,501,44,4,200.47
2338,2024-04-03,172,35,5,50.65
2339,2024-01-07,2,9,1,204.61
2340,2024-03-09,367,39,3,416.54
2341,2024-06-11,17,50,4,51.01
2342,2024-01-02,55,25,5,151.13
2343,2024-05-05,781,50,1,111.0
2344,2024-06-05,337,44,1,470.03
2345,2024-03-06,528,38,5,339.12
2346,2024-04-23,4,14,4,320.06
2347,2024-04-25,367,48,3,265.31
2348,2024-05-25,912,44,4,179.75
2349,2024-05-07,810,17,4,25.7
2350,2024-05-03,84,24,1,495.46
2351,2024-05-20,768,8,4,128.28
2352,2024-06-06,42,35,4,226.6
2353,2024-04-05,313,47,3,455.4
2354,2024-03-19,262,31,3,173.72
2355,2024-05-28,895,30,4,392.09
2356,2024-01-04,484,47,4,404.86
2357,2024-05-04,497,16,1,138.63
2358,2024-04-16,382,45,5,200.6
2359,2024-05-02,720,6,5,475.06
2360,2024-01-08,825,43,1,436.5
2361,2024-01-29,390,9,2,433.51
2362,2024-04-05,794,30,5,390.09
2363,2024-04-11,532,18,4,451.17
2364,2024-02-08,695,6,1,73.73
2365,2024-05-31,733,40,1,247.82
2366,2024-06-21,296,18,3,478.13
2367,2024-05-31,700,27,5,47.29
2368,2024-05-03,521,24,3,280.56
2369,2024-04-14,482,13,1,367.43
2370,2024-04-25,329,31,1,333.02
2371,2024-04-17,714,49,3,265.08
2372,2024-04-13,102,18,2,147.0
2373,2024-01-09,515,16,5,185.66
2374,2024-01-12,378,34,3,450.02
2375,2024-05-07,36,15,1,247.86
2376,2024-02-27,927,15,3,250.85
2377,2024-01-02,890,10,1,444.0
2378,2024-03-27,807,26,2,166.32
2379,2024-06-01,346,33,3,382.87
2380,2024-04-26,400,39,3,360.17
2381,2024-03-15,537,4,4,80.41
2382,2024-06-13,729,28,4,465.17
2383,2024-03-04,137,48,4,148.27
2384,2024-05-13,325,23,5,22.02
2385,2024-05-11,754,47,3,215.07
2386,2024-03-07,723,36,3,374.15
2387,2024-03-13,750,7,2,328.01
2388,2024-03-31,877,36,2,19.65
2389,2024-03-24,325,9,2,344.92
2390,2024-01-27,128,28,1,168.13
2391,2024-02-21,479,20,1,170.98
2392,2024-05-26,844,38,4,210.56
2393,2024-05-20,6,49,4,70.82
2394,2024-02-01,22,31,5,363.49
2395,2024-01-15,120,37,1,91.2
2396,2024-06-05,841,21,2,456.77
2397,2024-03-14,36,4,5,18.71
2398,2024-02-16,913,25,2,268.34
2399,2024-05-06,192,39,2,477.25
2400,2024-05-18,76,22,5,423.53
2401,2024-05-17,437,15,3,410.72
2402,2024-06-02,124,12,2,124.79
2403,2024-03-03,569,15,4,190.38
2404,2024-05-17,171,4,2,434.39
2405,2024-02-26,907,38,4,407.78
2406,2024-02-29,728,3,5,314.81
2407,2024-03-15,42,12,5,269.31
2408,2024-05-18,723,26,5,435.59
2409,2024-01-24,961,45,2,410.96
2410,2024-04-04,174,23,4,305.42
2411,2024-01-23,702,13,4,478.2
2412,2024-01-30,303,15,3,219.84
2413,2024-01-15,517,16,4,327.82
2414,2024-05-10,673,15,2,478.34
2415,2024-01-04,442,19,1,153.01
2416,2024-06-26,450,22,4,472.72
2417,2024-06-29,743,15,3,89.24
2418,2024-03-19,990,2,3,461.48
2419,2024-02-03,782,5,4,431.68
2420,2024-05-08,742,5,2,428.33
2421,2024-04-22,132,21,1,274.1
2422,2024-04-29,811,19,4,42.98
2423,2024-02-10,631,14,5,161.22
2424,2024-02-29,249,32,1,320.88
2425,2024-06-26,68,44,5,139.14
2426,2024-01-27,990,28,3,458.4
2427,2024-02-16,450,22,2,132.66
2428,2024-01-06,337,41,3,42.01
2429,2024-03-11,908,7,1,159.16
2430,2024-05-12,870,8,4,46.73
2431,2024-02-05,159,46,5,78.68
2432,2024-06-28,326,22,1,171.93
2433,2024-05-17,434,33,4,379.69
2434,2024-02-18,879,31,5,499.09
2435,2024-02-05,832,50,4,27.61
2436,2024-02-02,199,20,4,230.27
2437,2024-01-21,307,10,1,35.08
2438,2024-01-28,975,18,5,416.1
2439,2024-04-27,207,4,1,30.53
2440,2024-04-07,834,36,5,169.33
2441,2024-03-05,850,13,3,435.6
2442,2024-03-17,941,25,4,131.8
2443,2024-01-23,672,42,3,294.24
2444,2024-05-06,322,13,2,214.11
2445,2024-05-19,286,10,1,139.13
2446,2024-04-01,255,33,4,482.18
2447,2024-05-16,402,22,2,250.93
2448,2024-06-29,925,17,5,264.64
2449,2024-03-08,712,43,3,72.34
2450,2024-03-29,557,44,1,216.77
2451,2024-03-04,377,41,4,105.41
2452,2024-02-16,819,27,4,474.69
2453,2024-01-22,987,11,3,126.69
2454,2024-05-13,85,19,3,57.51
2455,2024-02-11,396,1,4,467.3
2456,2024-05-28,734,40,5,187.9
2457,2024-03-07,252,42,3,276.76
2458,2024-01-10,346,7,2,473.94
2459,2024-04-24,74,49,1,402.73
2460,2024-06-28,202,23,1,75.13
2461,2024-02-11,882,1,4,385.76
2462,2024-03-27,371,8,3,78.81
2463,2024-03-10,773,40,1,414.83
2464,2024-06-24,429,11,3,14.11
2465,2024-01-06,277,42,2,261.44
2466,2024-02-13,38,3,4,460.41
2467,2024-03-05,249,1,3,114.01
2468,2024-01-26,359,5,1,334.46
2469,2024-06-14,860,3,3,458.54
2470,2024-02-25,587,46,1,286.44
2471,2024-02-19,715,12,3,385.97
2472,2024-01-20,917,19,4,398.34
2473,2024-02-13,655,21,2,68.01
2474,2024-03-17,569,1,5,28.83
2475,2024-03-24,980,38,1,99.8
2476,2024-05-29,452,12,1,225.51
2477,2024-04-05,332,45,1,313.52
2478,2024-04-19,40,7,1,410.35
2479,2024-03-04,789,34,4,88.28
2480,2024-05-17,941,4,2,245.92
2481,2024-06-16,993,13,5,367.52
2482,2024-03-22,144,27,5,315.98
2483,2024-03-17,157,18,3,459.91
2484,2024-06-14,905,17,5,167.29
2485,2024-04-26,961,38,3,453.06
2486,2024-03-01,59,32,3,199.39
2487,2024-01-04,209,21,3,100.86
2488,2024-01-05,99,8,5,460.94
2489,2024-04-26,112,47,4,18.97
2490,2024-06-16,71,22,5,156.42
2491,2024-06-15,547,40,4,426.4
2492,2024-03-11,87,1,3,304.61
2493,2024-04-22,215,17,4,205.5
2494,2024-01-04,757,48,3,441.58
2495,2024-06-27,290,18,2,150.58
2496,2024-05-27,553,13,2,161.7
2497,2024-02-18,798,25,4,189.47
2498,2024-04-13,888,2,3,18.18
2499,2024-02-09,547,22,2,492.72
2500,2024-03-31,406,19,1,403.54
2501,2024-04-23,726,32,5,54.59
2502,2024-02-18,902,41,2,363.78
2503,2024-01-09,432,1,2,341.79
2504,2024-01-23,957,13,5,180.71
2505,2024-06-14,156,6,2,481.43
2506,2024-05-20,841,2,1,23.61
2507,2024-03-09,617,42,3,409.04
2508,2024-04-07,486,33,4,206.54
2509,2024-05-30,717,32,4,21.21
2510,2024-04-06,803,4,5,184.82
2511,2024-02-14,133,49,4,94.4
2512,2024-05-01,276,28,1,124.6
2513,2024-03-23,462,10,4,467.46
2514,2024-05-16,61,19,3,435.37
2515,2024-02-17,711,37,1,32.62
2516,2024-02-08,479,40,1,309.6
2517,2024-03-22,731,38,4,283.2
2518,2024-06-08,873,6,4,398.45
2519,2024-02-18,391,43,2,476.82
2520,2024-04-20,983,13,1,99.84
2521,2024-05-06,641,41,2,407.5
2522,2024-02-07,536,29,1,369.06
2523,2024-05-15,108,9,1,442.17
2524,2024-05-27,415,8,5,299.77
2525,2024-03-25,104,49,1,247.94
2526,2024-04-11,370,33,5,78.27
2527,2024-04-18,253,19,5,465.65
2528,2024-03-29,495,15,2,265.0
2529,2024-06-04,232,23,1,154.22
2530,2024-02-19,250,21,3,120.95
2531,2024-05-15,950,29,1,338.15
2532,2024-01-13,234,16,2,45.83
2533,2024-06-16,269,35,1,473.75
2534,2024-03-30,974,7,3,175.59
2535,2024-03-28,799,9,2,377.29
2536,2024-03-18,631,47,5,215.43
2537,2024-01-17,790,23,1,49.69
2538,2024-05-08,698,27,3,232.16
2539,2024-04-02,639,18,1,478.49
2540,2024-01-10,486,24,4,142.42
2541,2024-02-27,11,37,2,460.0
2542,2024-03-05,202,32,3,162.64
2543,2024-04-04,952,4,2,473.26
2544,2024-04-08,300,10,5,115.96
2545,2024-01-09,821,4,3,168.94
2546,2024-04-19,412,36,4,370.68
2547,2024-06-04,190,31,1,206.12
2548,2024-03-23,568,42,1,396.54
2549,2024-05-12,1,21,4,220.8
2550,2024-04-28,183,28,3,350.55
2551,2024-03-18,139,11,2,487.85
2552,2024-01-07,380,20,1,177.66
2553,2024-03-05,972,20,4,406.47
2554,2024-03-27,280,17,4,227.42
2555,2024-05-31,151,43,4,365.02
2556,2024-05-07,747,39,2,143.2
2557,2024-05-28,802,18,3,146.8
2558,2024-01-14,129,3,1,482.42
2559,2024-03-17,642,41,5,149.96
2560,2024-03-06,625,14,2,53.26
2561,2024-01-01,521,7,4,176.46
2562,2024-03-24,852,47,5,75.55
2563,2024-01-09,92,41,1,287.72
2564,2024-04-07,400,6,5,377.72
2565,2024-04-14,736,16,3,223.33
2566,2024-06-02,552,36,2,289.54
2567,2024-01-08,835,42,5,164.91
2568,2024-01-22,145,49,2,426.64
2569,2024-01-23,755,14,3,379.11
2570,2024-02-09,807,15,2,166.9
2571,2024-04-21,977,5,3,497.12
2572,2024-03-19,311,24,4,34.68
2573,2024-05-16,528,24,3,242.6
2574,2024-05-22,861,36,5,35.46
2575,2024-03-27,249,27,1,99.56
2576,2024-03-20,890,20,1,454.65
2577,2024-06-08,971,4,4,465.07
2578,2024-01-21,104,11,4,140.58
2579,2024-02-14,700,19,3,402.95
2580,2024-05-17,162,43,2,16.38
2581,2024-04-16,96,4,5,421.54
2582,2024-06-08,204,39,2,22.89
2583,2024-01-03,200,27,4,20.18
2584,2024-04-27,211,34,2,303.58
2585,2024-03-07,536,44,2,447.62
2586,2024-06-12,424,1,3,312.76
2587,2024-06-26,735,31,3,472.04
2588,2024-06-03,551,4,4,210.0
2589,2024-06-05,630,28,4,368.51
2590,2024-06-05,488,4,3,307.49
2591,2024-05-08,867,31,2,170.87
2592,2024-02-04,135,5,1,205.13
2593,2024-06-20,122,13,3,49.24
2594,2024-05-25,466,21,5,158.01
2595,2024-06-19,731,45,2,70.51
2596,2024-02-05,188,20,3,95.96
2597,2024-05-27,241,50,5,282.63
2598,2024-01-27,712,16,5,318.77
2599,2024-04-07,337,2,5,162.35
2600,2024-06-01,140,24,4,466.01
2601,2024-05-08,717,7,4,259.96
2602,2024-04-01,31,10,1,236.93
2603,2024-05-11,825,20,2,225.25
2604,2024-01-30,907,12,4,213.31
2605,2024-01-09,708,10,5,492.04
2606,2024-04-28,864,5,2,360.93
2607,2024-01-23,14,42,2,311.77
2608,2024-04-30,427,36,2,305.68
2609,2024-01-24,811,2,5,331.32
2610,2024-03-17,885,27,5,229.82
2611,2024-01-10,891,42,4,119.89
2612,2024-01-05,750,24,1,135.84
2613,2024-03-26,752,6,5,416.89
2614,2024-06-21,826,42,3,487.44
2615,2024-04-06,423,36,1,176.31
2616,2024-02-06,374,21,4,121.39
2617,2024-01-13,578,25,2,432.46
2618,2024-04-09,422,21,4,167.7
2619,2024-06-27,81,35,3,214.2
2620,2024-03-31,741,32,3,375.14
2621,2024-05-23,944,48,4,365.91
2622,2024-01-08,128,24,3,453.6
2623,2024-01-19,500,30,1,449.81
2624,2024-02-05,140,21,5,264.57
2625,2024-06-10,947,47,2,198.29
2626,2024-05-01,957,23,3,294.81
2627,2024-06-26,577,30,5,271.06
2628,2024-05-31,413,42,3,79.36
2629,2024-01-30,815,11,3,354.09
2630,2024-02-21,895,19,1,479.78
2631,2024-04-26,889,25,5,286.71
2632,2024-02-14,102,12,1,150.86
2633,2024-06-03,188,34,1,58.75
2634,2024-05-07,730,18,3,222.26
2635,2024-05-02,801,27,4,408.03
2636,2024-05-17,795,4,5,243.1
2637,2024-05-10,843,46,2,176.15
2638,2024-05-26,459,44,3,378.07
2639,2024-01-14,386,9,3,430.64
2640,2024-01-26,579,6,3,359.6
2641,2024-04-22,515,10,2,284.46
2642,2024-02-27,998,14,4,86.13
2643,2024-05-09,277,3,2,45.07
2644,2024-01-14,724,31,4,429.07
2645,2024-06-05,492,16,4,493.41
2646,2024-01-21,704,1,2,437.44
2647,2024-04-29,444,46,5,217.76
2648,2024-06-24,271,45,1,95.62
2649,2024-04-03,482,2,1,360.03
2650,2024-02-25,786,20,2,309.23
2651,2024-03-16,459,34,5,442.37
2652,2024-03-27,171,21,1,488.08
2653,2024-06-05,328,2,4,225.88
2654,2024-04-29,732,30,5,416.87
2655,2024-04-18,407,14,3,321.92
2656,2024-02-17,644,16,3,447.52
2657,2024-02-29,848,30,1,161.45
2658,2024-03-12,694,1,4,207.46
2659,2024-02-11,523,7,2,234.97
2660,2024-03-15,475,17,1,499.67
2661,2024-04-01,251,34,5,336.35
2662,2024-05-25,486,48,5,389.51
2663,2024-05-26,627,35,1,217.84
2664,2024-03-22,302,20,1,499.57
2665,2024-03-03,56,1,2,444.09
2666,2024-03-22,92,34,3,433.21
2667,2024-02-25,680,50,1,235.22
2668,2024-05-30,627,18,3,362.07
2669,2024-06-05,255,13,2,413.38
2670,2024-03-12,792,36,4,161.12
2671,2024-04-04,235,28,5,176.31
2672,2024-06-28,717,27,2,484.35
2673,2024-05-06,916,7,1,478.0
2674,2024-02-28,148,9,3,42.62
2675,2024-03-31,852,15,5,333.48
2676,2024-03-24,339,14,3,27.37
2677,2024-04-06,436,31,2,274.38
2678,2024-06-19,851,48,2,412.66
2679,2024-01-28,105,14,4,351.6
2680,2024-01-28,885,6,3,307.86
2681,2024-02-12,515,45,2,341.96
2682,2024-01-10,376,40,3,387.52
2683,2024-04-02,53,19,2,338.48
2684,2024-02-23,188,10,3,343.86
2685,2024-02-28,120,39,5,74.27
2686,2024-01-14,53,38,4,24.28
2687,2024-01-08,934,41,5,80.47
2688,2024-04-10,845,44,5,84.13
2689,2024-02-22,150,17,5,427.76
2690,2024-04-22,8,12,5,143.61
2691,2024-06-22,361,33,5,144.6
2692,2024-04-27,781,35,1,210.08
2693,2024-04-26,197,2,5,178.88
2694,2024-03-22,6,47,1,444.23
2695,2024-05-16,533,20,4,16.51
2696,2024-05-31,982,3,2,466.33
2697,2024-06-26,201,18,3,469.76
2698,2024-03-07,474,18,2,15.96
2699,2024-05-30,831,28,4,34.77
2700,2024-04-30,33,45,4,296.19
2701,2024-05-22,120,48,4,204.51
2702,2024-05-25,684,35,5,253.37
2703,2024-02-06,756,7,1,412.58
2704,2024-01-21,935,45,4,378.49
2705,2024-06-01,912,45,4,35.62
2706,2024-05-06,243,20,4,441.53
2707,2024-03-06,758,20,3,423.96
2708,2024-01-15,324,32,3,401.52
2709,2024-04-02,15,46,2,65.52
2710,2024-06-11,379,43,4,420.98
2711,2024-06-26,170,29,4,326.5
2712,2024-01-24,91,48,1,360.73
2713,2024-02-26,746,48,1,79.76
2714,2024-03-05,731,44,3,296.21
2715,2024-02-10,825,13,4,41.52
2716,2024-04-29,345,37,1,41.84
2717,2024-02-11,490,16,1,205.27
2718,2024-04-10,633,10,3,113.42
2719,2024-01-01,848,9,2,427.64
2720,2024-04-11,570,8,2,474.52
2721,2024-01-14,497,27,2,325.77
2722,2024-05-04,96,34,3,56.35
2723,2024-04-21,812,20,2,185.96
2724,2024-06-28,474,13,2,432.99
2725,2024-01-03,523,15,5,481.56
2726,2024-04-28,383,43,2,277.9
2727,2024-04-05,934,11,2,73.28
2728,2024-02-10,500,42,4,462.11
2729,2024-05-27,132,41,4,332.21
2730,2024-04-11,568,11,4,114.02
2731,2024-01-15,183,10,1,417.95
2732,2024-05-12,127,50,1,332.31
2733,2024-02-08,25,33,2,45.19
2734,2024-05-03,189,29,5,81.97
2735,2024-02-18,667,4,3,198.4
2736,2024-05-18,237,46,2,450.39
2737,2024-05-22,826,43,5,142.51
2738,2024-03-05,379,6,3,222.02
2739,2024-03-06,366,3,3,431.47
2740,2024-04-17,189,45,1,443.22
2741,2024-04-13,317,47,5,13.7
2742,2024-04-22,52,41,2,26.84
2743,2024-04-02,476,6,4,54.94
2744,2024-01-14,377,11,3,390.23
2745,2024-03-06,575,29,5,30.73
2746,2024-04-21,811,31,5,298.43
2747,2024-04-28,693,33,2,162.03
2748,2024-03-25,916,50,4,224.34
2749,2024-01-28,331,33,4,131.78
2750,2024-06-15,687,8,4,349.48
2751,2024-03-09,113,11,5,397.8
2752,2024-03-15,602,40,2,116.06
2753,2024-06-13,44,13,4,235.82
2754,2024-06-12,741,20,3,81.72
2755,2024-02-19,176,30,2,191.58
2756,2024-02-14,121,44,2,242.64
2757,2024-01-25,324,48,2,77.51
2758,2024-01-25,576,42,3,352.45
2759,2024-03-01,563,26,1,14.08
2760,2024-05-23,961,33,2,222.57
2761,2024-04-04,492,25,2,261.24
2762,2024-02-16,686,25,5,266.77
2763,2024-06-06,310,15,1,71.17
2764,2024-03-05,296,5,4,222.48
2765,2024-04-13,452,30,4,477.43
2766,2024-01-12,866,12,5,197.64
2767,2024-03-20,48,5,5,13.81
2768,2024-04-08,931,24,3,117.33
2769,2024-03-29,29,12,4,86.89
2770,2024-05-16,717,32,3,264.26
2771,2024-01-09,868,42,4,93.58
2772,2024-05-02,334,37,3,339.29
2773,2024-01-10,61,36,1,288.28
2774,2024-06-22,319,30,2,384.09
2775,2024-06-15,950,16,5,19.73
2776,2024-02-24,679,19,1,21.84
2777,2024-01-03,303,6,2,248.14
2778,2024-06-07,843,37,1,499.14
2779,2024-04-29,331,5,2,333.03
2780,2024-04-22,450,5,1,337.48
2781,2024-06-19,215,12,4,278.28
2782,2024-01-05,508,21,1,348.95
2783,2024-02-18,850,24,2,61.07
2784,2024-06-08,565,35,2,318.45
2785,2024-02-27,963,9,4,371.24
2786,2024-04-30,808,16,5,237.18
2787,2024-06-11,286,1,5,50.95
2788,2024-03-19,697,32,3,169.53
2789,2024-03-10,34,35,3,17.53
2790,2024-06-25,456,44,4,28.05
2791,2024-01-17,606,50,3,346.23
2792,2024-04-08,50,21,1,135.82
2793,2024-02-06,940,27,2,64.03
2794,2024-06-27,564,17,2,448.94
2795,2024-03-24,261,17,3,284.65
2796,2024-03-14,792,19,4,31.03
2797,2024-04-11,989,4,2,266.03
2798,2024-03-02,418,31,5,23.04
2799,2024-04-03,681,45,5,353.81
2800,2024-03-09,218,17,5,398.86
2801,2024-02-05,288,48,2,402.24
2802,2024-01-02,485,37,4,470.65
2803,2024-06-06,985,28,1,351.3
2804,2024-04-10,452,7,2,284.2
2805,2024-04-18,298,6,3,293.4
2806,2024-06-10,894,24,1,476.25
2807,2024-05-05,107,34,1,30.5
2808,2024-04-06,79,49,3,148.98
2809,2024-06-10,34,5,2,68.66
2810,2024-01-24,957,23,5,116.82
2811,2024-06-14,775,31,4,321.68
2812,2024-05-15,46,49,4,46.69
2813,2024-04-13,341,21,1,171.71
2814,2024-06-19,776,19,5,234.28
2815,2024-04-14,449,7,1,389.83
2816,2024-06-01,973,12,4,375.79
2817,2024-01-14,222,48,1,147.79
2818,2024-05-30,616,32,4,309.41
2819,2024-01-14,881,20,1,185.58
2820,2024-03-25,257,6,1,90.41
2821,2024-02-26,201,4,2,307.04
2822,2024-01-09,537,28,4,66.57
2823,2024-05-11,402,2,1,256.86
2824,2024-02-11,516,40,2,430.49
2825,2024-06-23,535,3,1,193.41
2826,2024-05-24,915,47,5,208.81
2827,2024-03-19,150,30,5,350.96
2828,2024-06-11,106,10,3,123.4
2829,2024-03-08,884,38,4,410.63
2830,2024-06-17,488,41,4,433.08
2831,2024-01-10,690,15,3,143.27
2832,2024-04-09,512,6,2,62.93
2833,2024-04-08,68,43,3,120.92
2834,2024-02-19,808,50,5,162.18
2835,2024-06-02,40,33,5,406.16
2836,2024-02-08,908,41,3,177.03
2837,2024-06-20,472,48,2,288.66
2838,2024-01-16,63,41,5,230.63
2839,2024-06-29,861,35,1,321.09
2840,2024-03-19,373,50,3,466.33
2841,2024-02-18,673,11,5,361.51
2842,2024-06-11,632,30,3,217.78
